1000 2676
362 200
406 505 84
409 765 40
410 580 14
410 998 93
411 681 40
411 798 45
412 905 69
414 426 84
414 504 30
415 523 66
415 620 6
415 945 88
416 999 41
417 733 88
420 643 98
420 699 80
420 865 69
420 895 64
421 632 1
422 654 100
422 961 48
423 549 2
423 910 89
424 425 6
424 726 21
424 755 45
425 524 73
425 811 77
426 830 31
426 992 20
428 544 70
428 644 89
429 639 30
429 663 53
430 880 33
431 788 59
432 707 8
432 813 82
433 691 63
433 958 17
434 838 10
435 460 46
435 711 49
435 787 86
437 505 9
438 469 14
440 838 68
442 890 6
442 991 15
444 552 55
444 769 36
445 917 71
446 519 64
447 799 80
448 636 59
449 769 40
451 923 60
452 805 46
453 676 24
454 505 49
457 606 45
457 629 78
459 594 38
460 972 92
461 728 43
461 899 99
462 966 78
464 848 5
465 765 83
466 774 57
467 599 76
467 777 34
467 892 11
468 646 93
471 811 71
471 866 71
471 871 54
475 951 54
478 801 29
479 518 29
479 639 74
480 763 83
480 917 72
481 806 1
483 685 6
485 733 56
485 758 22
486 840 85
487 894 35
488 658 48
488 918 29
489 725 89
490 779 86
491 716 9
492 727 59
493 574 75
493 830 24
496 742 62
497 507 73
497 885 25
498 929 36
499 577 90
501 866 57
503 917 45
504 956 99
505 659 48
509 668 96
510 677 68
511 659 84
511 959 77
512 926 44
512 983 37
515 933 38
517 550 47
517 599 63
517 817 58
517 870 43
518 662 97
519 839 4
521 659 82
522 683 82
522 934 95
522 952 89
524 577 5
526 713 56
532 548 88
532 669 84
533 659 18
533 887 66
534 856 94
535 825 57
536 553 39
537 643 52
540 858 88
541 720 91
542 777 81
545 934 33
547 807 27
548 643 30
549 554 8
549 795 15
550 786 18
550 971 26
551 572 39
553 658 27
553 781 46
553 891 58
553 972 26
553 980 8
554 679 80
554 954 52
555 587 42
555 597 60
557 564 82
557 995 66
560 675 26
561 855 95
561 986 94
564 700 65
565 922 64
565 970 30
569 581 2
571 818 73
576 923 41
577 625 54
577 837 30
578 697 33
578 864 81
579 879 60
580 911 75
580 957 41
583 822 77
585 692 90
585 701 5
585 809 19
585 937 69
586 904 87
587 774 67
590 795 63
590 881 75
592 674 99
592 784 22
593 681 28
594 718 16
595 691 28
595 693 42
595 746 10
596 767 59
596 976 36
597 782 66
598 611 62
598 652 62
598 870 33
598 929 73
598 999 20
599 887 95
600 735 4
601 773 55
604 701 32
607 635 17
610 657 5
610 944 84
611 701 75
612 833 14
615 630 12
616 968 45
616 998 9
617 640 60
621 806 6
623 951 73
624 957 93
625 890 73
625 984 16
626 865 30
626 895 14
629 835 44
630 690 81
630 810 10
632 715 6
633 636 85
637 810 50
638 676 12
638 713 10
641 813 84
641 815 49
641 836 86
642 750 8
642 884 61
645 756 81
648 981 90
648 992 64
649 810 34
651 713 67
651 993 86
652 925 1
659 703 86
659 740 43
659 955 75
660 855 92
662 674 64
663 807 94
663 875 4
670 815 99
673 946 64
674 848 62
676 975 92
678 878 78
681 949 90
683 828 98
683 867 30
686 837 13
687 993 70
688 694 61
691 710 32
692 926 66
693 783 12
694 711 14
695 753 97
695 930 51
697 897 5
698 982 24
700 812 89
700 847 23
702 921 21
702 932 17
704 737 66
704 933 78
705 938 73
708 890 13
709 782 81
713 715 77
714 998 1
715 979 42
716 849 19
716 907 76
718 919 20
718 923 44
719 965 64
721 826 82
722 761 59
724 797 83
726 934 68
727 753 53
727 894 52
736 759 62
738 748 96
739 996 18
747 838 30
749 957 28
751 977 92
754 901 87
755 809 61
756 777 57
756 974 93
762 783 2
762 893 40
762 925 12
762 987 85
763 893 71
764 832 14
767 955 71
773 844 9
774 897 86
777 916 21
779 974 58
781 787 46
786 853 98
786 919 80
792 865 100
792 947 3
793 827 84
796 822 68
801 803 20
801 813 70
801 971 38
803 975 30
812 983 100
817 855 19
817 884 19
819 962 6
827 842 16
831 850 38
840 982 16
841 845 30
843 979 25
844 955 16
848 850 67
848 880 73
848 908 97
850 919 61
858 958 79
861 890 80
863 967 72
869 964 25
871 887 46
872 925 81
877 891 78
880 956 59
888 935 55
895 969 16
897 1000 9
903 914 22
903 948 9
907 954 46
908 938 53
908 971 96
915 967 12
