1000 2658
195 347
432 919 84
434 773 40
435 606 14
436 804 93
438 827 40
439 483 45
442 582 69
444 482 84
444 766 30
444 908 66
445 513 6
448 537 88
448 622 41
448 687 88
450 516 98
450 542 80
452 573 69
452 636 64
452 773 1
452 845 100
455 774 48
456 718 2
457 643 89
458 730 6
458 866 21
458 889 45
459 670 73
461 805 77
461 955 31
462 619 20
464 537 70
464 588 89
464 926 30
465 651 53
465 958 33
466 523 59
466 726 8
466 769 82
466 981 63
467 752 17
467 977 10
469 572 46
470 528 49
470 534 86
471 681 9
471 962 14
472 483 68
473 948 6
474 939 15
474 1000 55
476 505 36
476 601 71
476 901 64
477 625 80
477 865 59
478 755 40
479 499 60
479 776 46
479 866 24
480 861 49
480 954 45
481 513 78
481 547 38
481 597 92
481 703 43
482 601 99
484 505 78
484 555 5
484 839 83
485 827 57
485 836 76
486 993 34
488 506 11
488 829 93
488 841 71
488 882 71
490 898 54
491 738 54
491 947 29
492 764 29
493 785 74
494 542 83
496 810 72
496 829 1
496 841 6
496 889 56
499 530 22
499 717 85
499 833 35
499 921 48
501 619 29
501 739 89
503 888 86
504 568 9
505 538 59
508 576 75
510 725 24
511 956 62
512 527 73
513 789 25
514 721 36
514 876 90
516 915 57
518 712 45
519 598 99
519 686 48
519 761 96
519 855 68
520 900 84
522 739 77
522 756 44
523 699 37
523 795 38
524 840 47
526 619 63
527 528 58
528 530 43
528 563 97
528 602 4
529 695 82
530 795 82
530 962 95
532 765 89
536 683 5
537 695 56
537 910 88
538 574 84
539 880 18
540 636 66
541 821 94
541 948 57
545 718 39
546 610 52
547 804 88
549 674 91
550 631 81
551 564 33
551 736 27
553 569 30
554 628 8
554 769 15
555 563 18
555 605 26
558 724 39
560 620 27
561 574 46
562 728 58
563 592 26
564 809 8
565 659 80
566 819 52
567 779 42
570 760 60
573 830 82
573 877 66
573 931 26
574 969 95
576 763 94
577 790 65
581 598 64
584 652 30
585 975 2
586 655 73
586 797 41
588 623 54
588 880 30
590 651 33
590 701 81
591 617 60
591 705 75
591 825 41
592 817 77
592 926 90
593 651 5
593 940 19
594 743 69
595 848 87
596 829 67
597 677 63
598 842 75
601 628 99
602 706 22
602 796 28
602 856 16
603 786 28
605 717 42
605 834 10
606 724 59
606 844 36
606 929 66
607 809 62
611 950 62
611 974 33
612 743 73
612 859 20
613 707 95
616 657 4
617 725 55
617 875 32
620 761 17
621 753 5
622 786 84
627 748 75
627 839 14
635 969 12
636 787 45
637 908 9
639 999 60
640 873 6
640 901 73
641 770 93
643 818 73
643 925 16
644 920 30
645 674 14
645 751 44
649 772 81
650 745 10
651 776 6
651 955 85
654 761 50
656 798 12
656 843 10
656 892 84
658 765 49
659 751 86
661 948 8
662 986 61
663 716 81
663 883 90
665 716 64
673 857 34
674 839 67
677 791 86
678 791 1
682 797 86
682 821 43
683 812 75
684 850 92
688 833 64
689 844 94
689 852 4
693 892 99
694 952 64
698 963 62
699 734 92
699 757 78
700 967 90
705 914 98
709 761 30
710 732 13
717 719 70
717 745 61
718 899 32
722 891 66
723 952 12
724 833 14
726 825 97
726 858 51
727 818 5
727 915 24
728 781 89
728 793 23
728 896 21
732 897 17
733 890 66
739 872 78
739 986 73
741 754 13
743 773 81
744 854 77
745 998 1
746 834 42
747 822 19
755 892 76
755 988 20
759 918 44
760 928 64
760 951 82
765 992 59
767 777 83
767 928 68
768 771 53
769 880 52
770 991 62
773 804 96
774 792 18
785 922 30
787 998 28
788 811 92
788 820 87
796 858 61
796 906 57
797 957 93
797 979 2
798 990 40
806 966 12
806 979 85
807 911 71
809 977 14
813 942 71
816 843 9
817 991 86
822 969 21
824 844 58
826 837 46
832 852 98
840 923 80
842 937 100
855 912 3
860 939 84
862 910 68
867 874 20
867 915 70
870 959 38
871 951 30
872 919 100
875 889 19
879 910 19
882 893 6
888 969 16
896 968 38
902 966 16
903 907 30
903 943 25
906 955 16
913 939 67
928 963 73
937 993 97
