10000 10770
1733 2087 135
426 2088 92
2008 2089 99
1888 2090 36
1973 2091 161
204 2092 162
866 2093 150
742 2094 73
382 2095 220
993 2096 143
430 2097 182
1868 2098 25
769 2099 46
566 2100 198
427 2101 74
1805 2102 86
1082 2103 50
1766 2104 17
1256 2105 212
465 2106 15
931 2107 232
2029 2108 65
1271 2109 70
1679 2110 90
1323 2111 206
566 2112 28
1038 2113 160
1443 2114 190
715 2115 210
1941 2116 110
1780 2117 38
640 2118 252
907 2119 84
1108 2120 155
1790 2121 66
592 2122 178
2105 2123 222
1501 2124 256
802 2125 142
1738 2126 205
1715 2127 80
1262 2128 169
1045 2129 200
2119 2130 118
1664 2131 92
562 2132 236
758 2133 26
637 2134 4
301 2135 250
2108 2136 190
1419 2137 150
759 2138 178
1943 2139 70
1626 2140 254
1604 2141 31
1662 2142 250
1091 2143 203
1553 2144 168
1752 2145 218
114 2146 212
842 2147 118
1924 2148 6
674 2149 201
1641 2150 14
1761 2151 19
1599 2152 182
1383 2153 208
616 2154 28
2018 2155 28
797 2156 135
766 2157 35
1445 2158 132
2059 2159 154
581 2160 58
188 2161 141
450 2162 172
1354 2163 43
508 2164 166
676 2165 125
968 2166 223
818 2167 132
1926 2168 88
856 2169 190
1882 2170 41
350 2171 46
1552 2172 8
1591 2173 242
754 2174 216
1828 2175 256
1032 2176 3
1692 2177 156
403 2178 117
672 2179 76
1527 2180 78
1358 2181 122
862 2182 28
1014 2183 146
640 2184 244
762 2185 245
976 2186 36
1148 2187 232
1334 2188 178
1253 2189 179
264 2190 148
2179 2191 68
1453 2192 220
1034 2193 131
2048 2194 88
1422 2195 8
1834 2196 226
1920 2197 108
315 2198 125
2074 2199 124
678 2200 92
253 2201 2
1259 2202 222
786 2203 154
157 2204 90
2026 2205 58
1431 2206 90
1150 2207 230
261 2208 161
2136 2209 114
735 2210 141
2073 2211 138
897 2212 252
1961 2213 75
619 2214 206
1051 2215 26
510 2216 26
536 2217 94
1759 2218 136
488 2219 205
430 2220 118
1678 2221 128
130 2222 92
1856 2223 68
1089 2224 142
1688 2225 212
2182 2226 252
766 2227 19
1029 2228 104
1885 2229 88
344 2230 116
209 2231 31
1985 2232 58
1550 2233 154
1129 2234 36
846 2235 242
874 2236 98
1161 2237 229
335 2238 38
1529 2239 147
998 2240 96
701 2241 84
543 2242 86
607 2243 185
951 2244 96
2170 2245 84
415 2246 62
1220 2247 186
1494 2248 144
537 2249 227
1678 2250 250
668 2251 185
1150 2252 96
470 2253 181
1840 2254 76
1466 2255 99
1885 2256 190
2054 2257 82
1547 2258 116
1601 2259 128
2012 2260 144
1303 2261 150
20 2262 142
1511 2263 212
61 2264 115
1142 2265 236
515 2266 80
626 2267 6
416 2268 254
132 2269 188
2166 2270 227
251 2271 66
1365 2272 159
754 2273 222
361 2274 13
1223 2275 2
1695 2276 159
1154 2277 22
1727 2278 222
393 2279 102
590 2280 2
573 2281 229
1422 2282 46
1429 2283 244
963 2284 60
1476 2285 199
320 2286 78
800 2287 208
2054 2288 84
402 2289 201
1909 2290 86
405 2291 37
1266 2292 188
2078 2293 117
919 2294 148
1815 2295 172
1001 2296 42
29 2297 219
327 2298 16
269 2299 23
725 2300 220
650 2301 177
2291 2302 132
1694 2303 190
781 2304 247
711 2305 116
1428 2306 82
576 2307 150
111 2308 40
945 2309 206
1649 2310 193
1332 2311 31
1331 2312 244
1990 2313 227
1441 2314 230
366 2315 150
1683 2316 193
164 2317 108
1457 2318 90
344 2319 70
1562 2320 198
1095 2321 222
2065 2322 42
236 2323 192
1242 2324 204
1275 2325 149
869 2326 250
1334 2327 200
2309 2328 156
1233 2329 45
988 2330 214
2282 2331 39
563 2332 226
997 2333 24
897 2334 86
1863 2335 54
28 2336 147
627 2337 240
2287 2338 223
2027 2339 102
1144 2340 92
627 2341 36
1566 2342 134
985 2343 182
1310 2344 213
81 2345 170
1234 2346 87
1105 2347 88
426 2348 61
1539 2349 95
836 2350 134
1603 2351 133
617 2352 209
545 2353 22
745 2354 156
696 2355 34
2054 2356 153
1750 2357 220
92 2358 29
887 2359 124
834 2360 172
1470 2361 186
914 2362 66
2239 2363 148
1024 2364 247
69 2365 206
722 2366 26
1785 2367 198
1027 2368 16
1518 2369 232
313 2370 155
1213 2371 172
1075 2372 89
1446 2373 230
1450 2374 165
1696 2375 74
2034 2376 250
1785 2377 90
1632 2378 220
1807 2379 156
2304 2380 210
1340 2381 182
1732 2382 254
930 2383 92
1802 2384 168
712 2385 70
999 2386 112
1279 2387 38
1651 2388 116
2330 2389 153
971 2390 202
1974 2391 41
968 2392 230
1726 2393 157
402 2394 126
1819 2395 162
2153 2396 224
2007 2397 112
1268 2398 89
132 2399 248
579 2400 245
2365 2401 92
1879 2402 160
465 2403 126
1479 2404 249
255 2405 86
174 2406 171
2088 2407 124
1227 2408 13
1368 2409 126
73 2410 186
2258 2411 182
2210 2412 227
665 2413 210
1120 2414 248
159 2415 28
1840 2416 150
534 2417 215
192 2418 230
626 2419 95
135 2420 206
1147 2421 219
962 2422 10
1141 2423 117
2239 2424 228
1202 2425 220
1001 2426 39
1446 2427 90
1313 2428 88
316 2429 122
2033 2430 56
1026 2431 61
1215 2432 158
756 2433 29
2170 2434 222
2416 2435 152
809 2436 10
232 2437 200
785 2438 244
46 2439 154
201 2440 64
1720 2441 106
1071 2442 122
996 2443 36
2291 2444 134
1016 2445 213
228 2446 120
2082 2447 228
1835 2448 16
1168 2449 175
2004 2450 209
2350 2451 140
2295 2452 29
1298 2453 22
2136 2454 209
2209 2455 174
982 2456 192
878 2457 106
2004 2458 108
593 2459 39
1262 2460 92
2160 2461 3
1438 2462 110
1695 2463 152
2123 2464 156
910 2465 254
127 2466 182
1993 2467 58
1155 2468 138
1240 2469 250
2017 2470 11
770 2471 164
1450 2472 24
2309 2473 92
2461 2474 45
949 2475 238
1862 2476 9
1873 2477 92
2215 2478 54
2046 2479 224
1485 2480 3
1141 2481 192
2135 2482 143
2104 2483 208
888 2484 152
884 2485 118
360 2486 114
649 2487 38
1842 2488 14
562 2489 231
1155 2490 162
1267 2491 60
1700 2492 180
735 2493 224
2267 2494 177
1222 2495 78
1331 2496 59
912 2497 188
1964 2498 230
470 2499 22
1299 2500 66
624 2501 9
302 2502 166
1351 2503 115
1749 2504 20
1796 2505 116
1311 2506 131
2138 2507 134
651 2508 214
1434 2509 160
387 2510 231
279 2511 184
969 2512 34
2221 2513 28
2181 2514 134
340 2515 180
2280 2516 36
1999 2517 8
1819 2518 190
620 2519 16
545 2520 88
2420 2521 150
2075 2522 120
1600 2523 146
1402 2524 178
2324 2525 118
606 2526 14
312 2527 6
2514 2528 28
932 2529 215
369 2530 162
1451 2531 62
1556 2532 43
2136 2533 40
1774 2534 91
1019 2535 38
30 2536 136
2453 2537 89
2528 2538 79
2071 2539 248
216 2540 70
1522 2541 56
1571 2542 31
1664 2543 82
1167 2544 96
1268 2545 230
393 2546 84
1852 2547 5
2441 2548 92
1352 2549 122
2198 2550 205
1922 2551 24
1182 2552 75
1859 2553 134
574 2554 194
1946 2555 32
1015 2556 14
2179 2557 106
490 2558 173
890 2559 158
505 2560 221
1740 2561 100
297 2562 109
1049 2563 256
2210 2564 112
1880 2565 96
2409 2566 254
1797 2567 124
174 2568 129
638 2569 16
303 2570 198
1101 2571 204
968 2572 203
2114 2573 32
2246 2574 163
2368 2575 134
1332 2576 84
91 2577 206
2121 2578 120
2527 2579 208
593 2580 113
962 2581 178
851 2582 6
520 2583 38
1775 2584 248
2063 2585 246
1904 2586 16
1335 2587 228
2124 2588 38
2167 2589 158
1468 2590 150
353 2591 58
1345 2592 80
975 2593 117
1877 2594 64
41 2595 222
2341 2596 44
209 2597 236
2311 2598 198
1794 2599 112
792 2600 58
675 2601 98
457 2602 122
1417 2603 122
2543 2604 206
1318 2605 58
1299 2606 187
1427 2607 72
1774 2608 140
1802 2609 70
1169 2610 67
2131 2611 64
1013 2612 186
314 2613 195
1817 2614 200
2034 2615 223
173 2616 238
1596 2617 255
774 2618 42
1019 2619 190
2086 2620 194
1962 2621 140
1952 2622 110
2593 2623 11
2394 2624 150
2541 2625 85
389 2626 78
1410 2627 26
1055 2628 117
2516 2629 235
1757 2630 124
2181 2631 229
488 2632 88
1588 2633 26
596 2634 132
121 2635 4
2104 2636 166
1306 2637 216
2283 2638 252
2045 2639 41
168 2640 70
506 2641 75
1182 2642 228
727 2643 119
2490 2644 224
397 2645 125
2015 2646 38
690 2647 211
2202 2648 72
656 2649 15
991 2650 182
2619 2651 255
1959 2652 212
840 2653 21
182 2654 256
1925 2655 246
2014 2656 212
909 2657 47
1441 2658 22
2309 2659 168
365 2660 130
385 2661 110
1550 2662 6
2368 2663 189
365 2664 12
1834 2665 110
2399 2666 92
1152 2667 78
1223 2668 144
312 2669 147
1432 2670 52
2406 2671 140
914 2672 218
694 2673 110
1891 2674 143
441 2675 80
2209 2676 208
785 2677 134
2261 2678 90
1957 2679 246
808 2680 96
1307 2681 60
970 2682 50
1231 2683 170
336 2684 134
1764 2685 82
2428 2686 142
820 2687 86
967 2688 115
1782 2689 254
1475 2690 146
2304 2691 11
2137 2692 102
1610 2693 49
877 2694 166
1914 2695 163
617 2696 194
2673 2697 106
669 2698 65
450 2699 100
1360 2700 149
1492 2701 204
730 2702 156
2027 2703 254
2452 2704 38
1027 2705 191
2612 2706 64
642 2707 242
1672 2708 62
1194 2709 238
1361 2710 5
2463 2711 8
447 2712 20
1751 2713 212
1825 2714 74
622 2715 141
2020 2716 46
1982 2717 175
118 2718 220
1339 2719 63
1080 2720 106
674 2721 75
776 2722 194
657 2723 166
2309 2724 49
818 2725 222
2685 2726 136
1972 2727 180
523 2728 204
682 2729 36
1064 2730 46
1248 2731 162
1262 2732 246
766 2733 137
2402 2734 100
2618 2735 143
2113 2736 122
858 2737 188
484 2738 174
2574 2739 142
2442 2740 246
1638 2741 120
1857 2742 30
2130 2743 66
1276 2744 126
798 2745 43
868 2746 150
547 2747 38
145 2748 230
639 2749 107
1304 2750 116
601 2751 251
499 2752 232
1808 2753 86
2313 2754 17
165 2755 132
2041 2756 89
795 2757 242
553 2758 48
1146 2759 196
173 2760 48
1815 2761 132
626 2762 2
1595 2763 28
1567 2764 206
1254 2765 156
567 2766 28
2407 2767 204
1507 2768 252
713 2769 22
1912 2770 36
926 2771 200
1783 2772 178
1581 2773 178
1232 2774 113
1924 2775 78
2242 2776 150
343 2777 188
2359 2778 134
2077 2779 160
1634 2780 180
195 2781 153
1429 2782 108
2348 2783 200
1579 2784 236
1930 2785 102
1891 2786 80
637 2787 36
990 2788 76
1626 2789 116
1082 2790 130
2487 2791 246
2005 2792 45
1916 2793 172
1264 2794 19
575 2795 102
507 2796 150
503 2797 76
2565 2798 201
2495 2799 28
2404 2800 74
1019 2801 224
1373 2802 155
515 2803 72
2436 2804 101
2708 2805 104
1427 2806 229
422 2807 220
1808 2808 205
927 2809 163
1124 2810 148
12 2811 198
1146 2812 110
776 2813 177
445 2814 172
305 2815 126
1664 2816 58
2572 2817 84
1129 2818 60
1682 2819 241
735 2820 202
1883 2821 196
999 2822 28
2535 2823 167
1973 2824 110
220 2825 47
1225 2826 52
623 2827 178
1959 2828 130
2542 2829 12
1655 2830 6
227 2831 19
2506 2832 216
342 2833 142
2711 2834 142
2619 2835 213
887 2836 16
307 2837 108
2392 2838 230
1589 2839 151
1172 2840 172
2259 2841 119
2321 2842 216
1862 2843 206
1589 2844 213
1021 2845 214
1461 2846 212
2793 2847 86
1963 2848 148
2394 2849 42
1677 2850 148
2065 2851 152
2070 2852 28
975 2853 109
1697 2854 88
336 2855 150
1223 2856 174
2835 2857 71
1995 2858 82
1153 2859 147
2582 2860 84
2318 2861 253
923 2862 216
18 2863 125
2736 2864 162
1529 2865 152
10 2866 145
1948 2867 220
1649 2868 73
2210 2869 166
1760 2870 194
317 2871 156
2568 2872 110
2582 2873 210
935 2874 183
1736 2875 28
311 2876 92
98 2877 10
2704 2878 63
2148 2879 192
1273 2880 204
1666 2881 99
731 2882 230
2261 2883 132
1306 2884 38
1016 2885 220
2548 2886 228
2884 2887 209
888 2888 230
2782 2889 77
2044 2890 238
1499 2891 208
1726 2892 254
2603 2893 234
472 2894 98
2100 2895 223
620 2896 46
1891 2897 179
1111 2898 230
2761 2899 160
1700 2900 140
1212 2901 244
1594 2902 254
988 2903 50
2539 2904 201
637 2905 206
1470 2906 144
2234 2907 139
580 2908 202
2303 2909 122
1106 2910 9
210 2911 108
1010 2912 150
974 2913 40
269 2914 160
1734 2915 40
2838 2916 175
968 2917 58
2575 2918 126
1906 2919 85
1920 2920 188
2169 2921 104
1411 2922 166
1361 2923 129
1245 2924 60
789 2925 54
959 2926 166
2722 2927 137
2725 2928 202
2027 2929 176
2459 2930 108
540 2931 153
534 2932 148
1691 2933 232
2414 2934 22
174 2935 24
2205 2936 114
1075 2937 187
713 2938 54
788 2939 146
1060 2940 40
1294 2941 160
2573 2942 138
1446 2943 105
291 2944 204
2370 2945 156
1073 2946 112
2657 2947 178
2281 2948 226
1849 2949 174
971 2950 190
1089 2951 212
2754 2952 145
2247 2953 60
1086 2954 134
1240 2955 70
2320 2956 30
632 2957 59
288 2958 238
1986 2959 172
2582 2960 14
2517 2961 91
268 2962 184
1221 2963 4
1096 2964 96
436 2965 37
484 2966 148
2461 2967 221
1188 2968 70
1962 2969 84
1093 2970 148
1329 2971 154
877 2972 164
1209 2973 28
2706 2974 6
181 2975 220
1115 2976 143
2455 2977 216
2462 2978 188
868 2979 146
2504 2980 82
2864 2981 253
2422 2982 28
21 2983 142
1785 2984 42
1371 2985 198
208 2986 198
926 2987 114
2350 2988 186
2046 2989 12
1400 2990 36
1664 2991 20
2239 2992 178
2685 2993 61
1904 2994 136
126 2995 214
2965 2996 118
2500 2997 113
1094 2998 96
1096 2999 98
1340 3000 244
554 3001 200
2884 3002 176
1250 3003 124
2179 3004 206
1390 3005 201
1635 3006 66
1261 3007 173
1015 3008 58
1125 3009 166
695 3010 182
942 3011 169
2228 3012 38
1428 3013 14
133 3014 188
2067 3015 24
547 3016 148
2533 3017 126
810 3018 32
2127 3019 100
2382 3020 42
490 3021 190
2269 3022 24
2174 3023 28
3006 3024 23
2835 3025 86
570 3026 251
105 3027 189
2274 3028 88
2726 3029 242
2967 3030 38
2462 3031 206
1447 3032 236
2918 3033 167
2929 3034 92
2490 3035 9
542 3036 120
1949 3037 226
2984 3038 28
1745 3039 97
2663 3040 16
2907 3041 193
2817 3042 220
1395 3043 108
1894 3044 138
1947 3045 111
512 3046 46
2435 3047 79
2150 3048 152
2766 3049 86
1824 3050 166
1321 3051 225
1656 3052 136
2686 3053 43
1508 3054 72
1974 3055 89
1075 3056 248
176 3057 114
1918 3058 80
129 3059 104
1053 3060 140
2788 3061 61
3010 3062 112
879 3063 251
391 3064 148
1593 3065 65
631 3066 162
2502 3067 155
389 3068 174
227 3069 45
2747 3070 48
1601 3071 252
2844 3072 188
3056 3073 150
2382 3074 254
2945 3075 16
1343 3076 190
654 3077 236
848 3078 83
1013 3079 188
1884 3080 199
1083 3081 36
2146 3082 224
389 3083 204
1059 3084 186
2498 3085 234
2962 3086 219
1171 3087 38
817 3088 124
1231 3089 114
1641 3090 68
1652 3091 79
3084 3092 226
2347 3093 54
296 3094 62
331 3095 191
2652 3096 148
2747 3097 214
420 3098 170
961 3099 137
1011 3100 16
1834 3101 100
2750 3102 166
1878 3103 68
2603 3104 246
2904 3105 226
2477 3106 20
2147 3107 238
992 3108 8
2837 3109 28
1204 3110 120
2402 3111 80
2881 3112 96
2915 3113 48
2095 3114 204
2551 3115 127
1241 3116 216
1410 3117 173
2191 3118 186
870 3119 146
1918 3120 96
1801 3121 148
737 3122 212
614 3123 56
1147 3124 240
830 3125 107
1954 3126 106
1836 3127 210
2743 3128 24
582 3129 127
3127 3130 102
53 3131 30
672 3132 156
1132 3133 54
2172 3134 218
1232 3135 88
2337 3136 118
1990 3137 100
2898 3138 143
426 3139 252
2197 3140 154
1151 3141 17
1737 3142 250
1567 3143 182
2714 3144 42
2005 3145 204
371 3146 162
617 3147 256
2042 3148 46
2096 3149 140
1671 3150 48
1242 3151 30
1101 3152 231
3025 3153 250
1795 3154 12
1525 3155 26
3010 3156 104
2845 3157 116
1845 3158 91
2548 3159 38
3033 3160 191
1242 3161 22
8 3162 7
1099 3163 126
1399 3164 136
2022 3165 136
2591 3166 52
2695 3167 107
859 3168 252
1540 3169 143
1196 3170 212
2559 3171 252
1593 3172 114
1380 3173 171
1883 3174 38
2038 3175 70
1310 3176 98
2686 3177 16
1674 3178 178
131 3179 50
2023 3180 244
149 3181 250
2851 3182 34
927 3183 83
2633 3184 122
2664 3185 187
3048 3186 38
1355 3187 131
1545 3188 116
3053 3189 190
2205 3190 62
1696 3191 174
235 3192 246
2023 3193 66
665 3194 26
855 3195 214
910 3196 44
2157 3197 18
673 3198 55
909 3199 168
1397 3200 169
2209 3201 28
1501 3202 35
1106 3203 222
936 3204 241
2270 3205 96
1400 3206 189
538 3207 36
1921 3208 98
2640 3209 250
1105 3210 31
2833 3211 232
2758 3212 243
2850 3213 142
933 3214 77
1361 3215 102
441 3216 23
2555 3217 114
1034 3218 201
2643 3219 134
2878 3220 74
3165 3221 138
222 3222 187
2063 3223 60
1706 3224 30
1875 3225 86
2209 3226 40
710 3227 140
2529 3228 214
1773 3229 188
1499 3230 188
1096 3231 150
914 3232 15
37 3233 22
2914 3234 198
2365 3235 106
1076 3236 142
3084 3237 218
1199 3238 126
736 3239 36
148 3240 7
3226 3241 182
1404 3242 188
900 3243 182
1088 3244 97
2012 3245 188
3079 3246 74
2201 3247 96
1789 3248 224
2255 3249 62
425 3250 230
1035 3251 202
2630 3252 54
734 3253 116
1923 3254 134
2638 3255 150
2005 3256 182
1389 3257 23
1591 3258 98
1736 3259 226
327 3260 38
1625 3261 175
2997 3262 200
798 3263 117
3225 3264 66
2373 3265 92
2256 3266 118
244 3267 163
615 3268 180
2265 3269 59
2673 3270 45
370 3271 206
2932 3272 183
1752 3273 134
979 3274 131
3200 3275 38
2991 3276 151
1609 3277 80
1198 3278 150
2776 3279 162
1984 3280 41
1886 3281 154
661 3282 172
1426 3283 46
1845 3284 193
2090 3285 88
576 3286 220
648 3287 150
3006 3288 240
2961 3289 172
623 3290 61
988 3291 70
2531 3292 191
832 3293 89
2394 3294 20
2739 3295 5
1859 3296 26
1324 3297 73
2373 3298 220
1459 3299 44
1987 3300 122
2179 3301 220
1486 3302 162
1014 3303 147
1286 3304 48
2084 3305 172
2603 3306 230
3223 3307 8
1426 3308 222
2756 3309 160
573 3310 74
3148 3311 154
1503 3312 67
596 3313 6
1256 3314 240
3182 3315 48
2030 3316 74
3076 3317 256
2911 3318 94
478 3319 176
3286 3320 163
405 3321 252
1030 3322 40
1883 3323 92
2341 3324 185
1602 3325 182
1296 3326 228
2553 3327 166
1122 3328 210
2121 3329 142
2241 3330 121
854 3331 114
2294 3332 76
3028 3333 242
1981 3334 2
2721 3335 106
3236 3336 209
2624 3337 28
1263 3338 63
341 3339 124
977 3340 23
3017 3341 190
1852 3342 20
2286 3343 46
2124 3344 255
2024 3345 60
58 3346 48
3294 3347 234
1335 3348 73
2770 3349 222
1799 3350 57
352 3351 150
1171 3352 118
155 3353 12
2706 3354 184
2228 3355 256
2724 3356 193
1762 3357 216
928 3358 65
1720 3359 152
1648 3360 253
2442 3361 52
969 3362 134
718 3363 230
2394 3364 26
2113 3365 204
212 3366 6
2359 3367 6
421 3368 127
98 3369 54
1120 3370 128
1015 3371 12
2615 3372 210
1458 3373 172
2943 3374 94
2692 3375 100
1155 3376 123
2758 3377 160
603 3378 204
2984 3379 190
1734 3380 114
1659 3381 242
2556 3382 196
2922 3383 92
3110 3384 138
3016 3385 178
2606 3386 164
3223 3387 146
2776 3388 139
1802 3389 166
1744 3390 115
1652 3391 116
1632 3392 66
1653 3393 30
1951 3394 119
2903 3395 70
2960 3396 80
1502 3397 117
920 3398 220
2694 3399 71
1868 3400 142
1868 3401 91
122 3402 72
2707 3403 229
2651 3404 174
2996 3405 159
934 3406 94
199 3407 220
829 3408 181
2791 3409 246
586 3410 97
2261 3411 246
2350 3412 28
3158 3413 197
2615 3414 180
1049 3415 230
542 3416 160
1325 3417 139
3281 3418 220
1301 3419 62
2028 3420 177
740 3421 182
1447 3422 208
764 3423 122
2141 3424 253
1387 3425 248
2401 3426 238
1724 3427 124
1119 3428 181
2217 3429 108
2477 3430 149
3019 3431 126
2032 3432 46
2179 3433 242
1280 3434 252
2964 3435 196
1259 3436 114
525 3437 113
2466 3438 226
1766 3439 201
2750 3440 186
2403 3441 213
2498 3442 204
1126 3443 48
2718 3444 107
2048 3445 148
1480 3446 19
2880 3447 244
786 3448 165
914 3449 230
2084 3450 59
877 3451 234
2379 3452 189
912 3453 120
2026 3454 74
1551 3455 168
1291 3456 92
266 3457 88
2522 3458 110
1585 3459 194
1822 3460 49
2796 3461 18
1499 3462 195
987 3463 254
990 3464 151
2710 3465 166
2428 3466 238
3306 3467 78
1709 3468 132
264 3469 167
2667 3470 22
2080 3471 31
1764 3472 164
1975 3473 186
3183 3474 226
1475 3475 129
923 3476 216
1764 3477 40
2278 3478 156
2293 3479 187
2515 3480 242
1233 3481 203
651 3482 120
3284 3483 173
1219 3484 220
3400 3485 160
3093 3486 110
2428 3487 51
572 3488 228
2471 3489 222
3168 3490 97
2309 3491 214
2371 3492 62
3412 3493 200
1577 3494 73
2533 3495 66
2453 3496 40
2579 3497 233
3361 3498 28
1795 3499 196
2924 3500 60
2879 3501 227
2217 3502 58
2453 3503 252
2663 3504 246
2395 3505 244
1395 3506 144
1597 3507 150
861 3508 103
2186 3509 202
1865 3510 6
2198 3511 38
1075 3512 140
717 3513 54
2027 3514 28
1200 3515 170
2747 3516 71
887 3517 13
43 3518 78
2375 3519 103
2661 3520 78
1301 3521 24
1185 3522 20
3191 3523 35
771 3524 16
3267 3525 144
1169 3526 235
933 3527 250
2931 3528 8
1260 3529 192
235 3530 36
1753 3531 98
3522 3532 125
373 3533 134
3138 3534 21
2844 3535 168
2841 3536 169
351 3537 100
3134 3538 235
62 3539 170
1331 3540 38
2654 3541 151
2947 3542 64
1813 3543 227
2662 3544 192
2241 3545 103
3408 3546 218
2533 3547 21
2157 3548 198
980 3549 105
3442 3550 238
3176 3551 22
1993 3552 246
1583 3553 187
3219 3554 34
2171 3555 92
483 3556 112
842 3557 128
2020 3558 159
3303 3559 226
2736 3560 120
2136 3561 116
3043 3562 65
1518 3563 164
1299 3564 104
3523 3565 126
2052 3566 90
1278 3567 24
2556 3568 135
402 3569 162
2418 3570 103
1719 3571 92
3068 3572 6
1800 3573 46
2307 3574 106
3215 3575 88
3345 3576 160
1252 3577 214
229 3578 227
425 3579 126
3050 3580 98
3399 3581 240
3504 3582 224
411 3583 242
1420 3584 209
2753 3585 64
1653 3586 6
658 3587 220
2245 3588 51
1434 3589 132
3506 3590 115
2330 3591 168
944 3592 180
2019 3593 60
2622 3594 113
1793 3595 82
704 3596 109
1704 3597 254
2532 3598 99
3122 3599 182
2209 3600 192
3147 3601 124
1364 3602 96
2673 3603 70
2713 3604 215
2092 3605 46
1507 3606 72
1712 3607 220
561 3608 85
1902 3609 124
1627 3610 128
2347 3611 138
1355 3612 82
3196 3613 228
217 3614 236
885 3615 244
217 3616 70
1848 3617 196
524 3618 160
1609 3619 36
3114 3620 144
2234 3621 186
2189 3622 156
1254 3623 101
3386 3624 164
2418 3625 174
1631 3626 122
2177 3627 232
1346 3628 206
2147 3629 83
3147 3630 76
871 3631 177
2578 3632 46
3379 3633 169
894 3634 114
26 3635 47
3020 3636 174
2888 3637 92
2287 3638 10
1871 3639 94
3580 3640 230
2848 3641 134
342 3642 182
2229 3643 122
3607 3644 178
1169 3645 61
1132 3646 14
1940 3647 182
1833 3648 196
1837 3649 147
2985 3650 188
2495 3651 163
3611 3652 56
768 3653 168
2931 3654 60
304 3655 144
1597 3656 118
2125 3657 171
1685 3658 102
3590 3659 3
1698 3660 86
3366 3661 63
549 3662 186
1347 3663 74
2185 3664 118
2115 3665 56
548 3666 4
87 3667 8
1677 3668 50
1707 3669 109
3517 3670 176
2629 3671 96
1025 3672 46
657 3673 182
2412 3674 140
2542 3675 2
2235 3676 207
2408 3677 232
1182 3678 221
2929 3679 54
3604 3680 12
2959 3681 124
482 3682 255
1849 3683 86
3405 3684 205
1605 3685 196
2566 3686 241
2953 3687 54
1717 3688 238
2312 3689 28
212 3690 1
412 3691 196
1293 3692 226
2587 3693 80
366 3694 124
1168 3695 202
276 3696 17
326 3697 70
1884 3698 228
3192 3699 202
1609 3700 172
2621 3701 3
3449 3702 230
2070 3703 127
3147 3704 198
2690 3705 99
2056 3706 122
204 3707 9
1433 3708 38
709 3709 127
1598 3710 242
3283 3711 134
2418 3712 233
2939 3713 138
2985 3714 3
998 3715 192
1277 3716 5
1710 3717 176
2024 3718 110
2838 3719 6
509 3720 170
3089 3721 210
570 3722 210
92 3723 225
2348 3724 162
3351 3725 10
1663 3726 180
602 3727 207
3595 3728 10
77 3729 110
3626 3730 134
1769 3731 20
908 3732 186
974 3733 192
2611 3734 134
2047 3735 80
3034 3736 88
2040 3737 232
945 3738 116
1100 3739 92
1774 3740 130
3285 3741 23
2481 3742 99
3395 3743 96
1358 3744 158
305 3745 250
106 3746 6
1677 3747 77
817 3748 220
2031 3749 56
1587 3750 160
2694 3751 29
799 3752 100
1577 3753 69
659 3754 24
296 3755 120
2276 3756 142
3057 3757 7
3475 3758 24
103 3759 13
2714 3760 168
3714 3761 16
2282 3762 204
3086 3763 17
499 3764 118
2708 3765 19
916 3766 112
1527 3767 182
517 3768 154
1496 3769 108
1927 3770 230
1124 3771 160
1176 3772 244
1802 3773 125
2214 3774 56
1843 3775 54
3450 3776 29
1874 3777 134
2644 3778 180
2199 3779 240
2172 3780 249
399 3781 120
1570 3782 179
2558 3783 148
2273 3784 239
3290 3785 124
2321 3786 190
3503 3787 48
339 3788 44
3352 3789 88
1710 3790 128
145 3791 196
2535 3792 156
2003 3793 169
2397 3794 130
3749 3795 165
50 3796 230
3542 3797 51
1933 3798 150
2696 3799 90
2274 3800 134
3329 3801 203
2093 3802 34
3626 3803 26
2944 3804 35
357 3805 94
2197 3806 19
929 3807 102
3744 3808 123
3297 3809 78
256 3810 19
11 3811 32
2684 3812 219
1028 3813 44
3056 3814 245
2522 3815 142
260 3816 64
2664 3817 200
3374 3818 4
1007 3819 182
2178 3820 235
2254 3821 80
3186 3822 232
3317 3823 34
3130 3824 127
576 3825 220
801 3826 252
558 3827 196
762 3828 227
1904 3829 137
1992 3830 4
2293 3831 154
1018 3832 53
3685 3833 252
3031 3834 216
2093 3835 104
1327 3836 186
3242 3837 73
2193 3838 108
3045 3839 113
3143 3840 166
42 3841 62
587 3842 242
2743 3843 252
1398 3844 42
3043 3845 65
3231 3846 180
3682 3847 181
2085 3848 22
1540 3849 36
1957 3850 153
482 3851 60
2217 3852 10
406 3853 76
2119 3854 174
3486 3855 132
1002 3856 197
269 3857 52
2332 3858 67
2963 3859 18
2370 3860 224
676 3861 124
2756 3862 133
2838 3863 38
3191 3864 11
2102 3865 96
289 3866 45
570 3867 208
3546 3868 83
1891 3869 226
2818 3870 157
783 3871 164
2901 3872 222
1036 3873 208
1526 3874 92
3669 3875 74
939 3876 129
2197 3877 42
2881 3878 3
2051 3879 44
3825 3880 223
334 3881 14
2799 3882 29
387 3883 18
491 3884 82
775 3885 66
2428 3886 42
2823 3887 102
2619 3888 6
2654 3889 144
813 3890 116
3465 3891 254
3414 3892 201
1261 3893 156
2118 3894 25
1533 3895 152
2041 3896 135
1557 3897 158
2789 3898 138
3530 3899 106
2827 3900 188
1053 3901 86
1004 3902 140
